repo,fechado_em,estado,reviews,comentarios,participantes,tamanho,descricao,criado_em,id
https://github.com/atom/atom,2021-01-15T04:07:26Z,CLOSED,1,33,19,19,188,2015-05-09T11:34:49Z,MDExOlB1bGxSZXF1ZXN0MzUwNjU0NDg=
https://github.com/atom/atom,2018-11-19T18:30:03Z,CLOSED,3,4,4,35,183,2015-12-21T22:54:11Z,MDExOlB1bGxSZXF1ZXN0NTQzMTMwOTU=
https://github.com/atom/atom,2021-01-12T19:51:37Z,CLOSED,2,3,6,21,73,2016-01-16T15:09:05Z,MDExOlB1bGxSZXF1ZXN0NTYyNTU1MjU=
https://github.com/atom/atom,2016-02-16T19:58:04Z,MERGED,1,16,10,451,524,2016-01-27T18:20:10Z,MDExOlB1bGxSZXF1ZXN0NTc0MDA3MTY=
https://github.com/atom/atom,2016-09-29T19:10:51Z,MERGED,1,0,3,2,237,2016-02-09T23:12:32Z,MDExOlB1bGxSZXF1ZXN0NTg4MjQ0MTI=
https://github.com/atom/atom,2016-02-11T18:20:16Z,MERGED,1,0,2,88,746,2016-02-11T04:07:15Z,MDExOlB1bGxSZXF1ZXN0NTg5ODk3MjY=
https://github.com/atom/atom,2017-10-17T23:29:28Z,MERGED,9,44,17,493,1837,2016-04-07T22:52:17Z,MDExOlB1bGxSZXF1ZXN0NjU3MTI3Njg=
https://github.com/atom/atom,2016-10-31T17:05:35Z,MERGED,2,6,5,13,48,2016-04-20T15:48:09Z,MDExOlB1bGxSZXF1ZXN0NjcyMTEzNDE=
https://github.com/atom/atom,2018-01-21T21:39:49Z,CLOSED,1,8,4,5,350,2016-04-22T23:00:13Z,MDExOlB1bGxSZXF1ZXN0Njc1ODQxNDY=
https://github.com/atom/atom,2017-11-29T23:52:14Z,CLOSED,2,19,4,199,1058,2016-07-18T07:49:36Z,MDExOlB1bGxSZXF1ZXN0Nzc3Njk5MTg=
https://github.com/atom/atom,2016-09-08T19:55:20Z,MERGED,1,9,5,185,675,2016-08-31T06:16:37Z,MDExOlB1bGxSZXF1ZXN0ODMzOTQzOTI=
https://github.com/atom/atom,2016-09-22T03:09:15Z,MERGED,3,1,2,22,10,2016-09-15T02:58:14Z,MDExOlB1bGxSZXF1ZXN0ODUzMzg4MTU=
https://github.com/atom/atom,2016-10-01T21:52:43Z,MERGED,5,16,6,22,371,2016-09-17T18:52:23Z,MDExOlB1bGxSZXF1ZXN0ODU2ODMzMTE=
https://github.com/atom/atom,2016-09-29T18:36:54Z,MERGED,2,2,4,6,370,2016-09-27T18:41:29Z,MDExOlB1bGxSZXF1ZXN0ODY5ODc2ODg=
https://github.com/atom/atom,2021-01-27T06:54:05Z,MERGED,2,5,5,37,444,2016-09-28T09:41:57Z,MDExOlB1bGxSZXF1ZXN0ODcwODYwODY=
https://github.com/atom/atom,2016-10-26T23:35:43Z,MERGED,2,3,5,23,490,2016-10-09T20:01:22Z,MDExOlB1bGxSZXF1ZXN0ODg1OTI1MjM=
https://github.com/atom/atom,2016-11-18T08:07:59Z,CLOSED,1,5,2,7,1465,2016-10-10T11:05:46Z,MDExOlB1bGxSZXF1ZXN0ODg2NDQzMjg=
https://github.com/atom/atom,2016-10-28T03:55:06Z,CLOSED,1,0,2,22,160,2016-10-11T06:09:13Z,MDExOlB1bGxSZXF1ZXN0ODg3NzU5NzU=
https://github.com/atom/atom,2016-10-17T02:42:26Z,CLOSED,4,0,3,17,275,2016-10-14T06:48:35Z,MDExOlB1bGxSZXF1ZXN0ODkzMzI0NDc=
https://github.com/atom/atom,2016-10-25T01:29:12Z,MERGED,1,0,2,12,118,2016-10-14T13:59:10Z,MDExOlB1bGxSZXF1ZXN0ODkzODk0MzY=
https://github.com/atom/atom,2016-10-16T21:47:56Z,MERGED,4,0,3,450,217,2016-10-15T21:06:49Z,MDExOlB1bGxSZXF1ZXN0ODk1MDY1OTE=
https://github.com/atom/atom,2017-01-10T20:31:41Z,MERGED,2,0,3,80,0,2016-10-17T13:28:26Z,MDExOlB1bGxSZXF1ZXN0ODk2MjMyODU=
https://github.com/atom/atom,2021-01-25T16:58:11Z,CLOSED,2,1,5,2,0,2016-10-19T20:07:41Z,MDExOlB1bGxSZXF1ZXN0OTAwODA4OTE=
https://github.com/atom/atom,2016-12-08T18:11:35Z,MERGED,1,3,5,15,608,2016-10-21T07:40:37Z,MDExOlB1bGxSZXF1ZXN0OTAzMzYxMjg=
https://github.com/atom/atom,2016-10-28T20:26:37Z,CLOSED,1,14,7,32,1542,2016-10-27T18:13:22Z,MDExOlB1bGxSZXF1ZXN0OTEyNTI3NDg=
https://github.com/atom/atom,2016-11-02T14:31:19Z,MERGED,2,9,2,72,821,2016-10-29T02:14:40Z,MDExOlB1bGxSZXF1ZXN0OTE0NzU1MDg=
https://github.com/atom/atom,2016-11-01T16:58:02Z,MERGED,5,33,7,340,2338,2016-10-29T21:46:38Z,MDExOlB1bGxSZXF1ZXN0OTE1MDMwMjE=
https://github.com/atom/atom,2016-12-24T03:13:00Z,CLOSED,2,2,2,747,130,2016-10-31T03:14:18Z,MDExOlB1bGxSZXF1ZXN0OTE1NTE0NDY=
https://github.com/atom/atom,2017-01-18T18:46:44Z,CLOSED,5,12,5,5,0,2016-10-31T20:14:48Z,MDExOlB1bGxSZXF1ZXN0OTE2ODE3NzU=
https://github.com/atom/atom,2021-01-19T04:13:59Z,MERGED,2,0,3,3,35,2016-11-01T04:51:19Z,MDExOlB1bGxSZXF1ZXN0OTE3MzE3Mzk=
https://github.com/atom/atom,2016-11-10T22:48:41Z,MERGED,1,1,3,13,28,2016-11-10T21:24:35Z,MDExOlB1bGxSZXF1ZXN0OTMyMzM0NjM=
https://github.com/atom/atom,2016-12-15T22:37:54Z,MERGED,1,25,12,139,608,2016-11-11T11:03:20Z,MDExOlB1bGxSZXF1ZXN0OTMzMTQ3NTA=
https://github.com/atom/atom,2016-11-15T09:15:58Z,MERGED,3,1,4,117,316,2016-11-13T14:34:40Z,MDExOlB1bGxSZXF1ZXN0OTM0NzQ2MTk=
https://github.com/atom/atom,2016-12-06T13:04:30Z,MERGED,2,7,4,14,1693,2016-11-18T18:30:03Z,MDExOlB1bGxSZXF1ZXN0OTQ0MTI4ODI=
https://github.com/atom/atom,2016-11-20T05:20:51Z,MERGED,1,5,4,6,71,2016-11-20T01:35:20Z,MDExOlB1bGxSZXF1ZXN0OTQ1MDMyMDQ=
https://github.com/atom/atom,2016-11-21T19:01:03Z,MERGED,1,1,3,10,152,2016-11-21T17:46:18Z,MDExOlB1bGxSZXF1ZXN0OTQ2NjMzMjU=
https://github.com/atom/atom,2017-11-03T19:00:47Z,CLOSED,2,7,9,248,2300,2016-11-21T22:22:45Z,MDExOlB1bGxSZXF1ZXN0OTQ3MDkxMzI=
https://github.com/atom/atom,2021-01-15T04:07:26Z,CLOSED,1,33,19,19,188,2015-05-09T11:34:49Z,MDExOlB1bGxSZXF1ZXN0MzUwNjU0NDg=
https://github.com/atom/atom,2018-11-19T18:30:03Z,CLOSED,3,4,4,35,183,2015-12-21T22:54:11Z,MDExOlB1bGxSZXF1ZXN0NTQzMTMwOTU=
https://github.com/atom/atom,2021-01-12T19:51:37Z,CLOSED,2,3,6,21,73,2016-01-16T15:09:05Z,MDExOlB1bGxSZXF1ZXN0NTYyNTU1MjU=
https://github.com/atom/atom,2016-02-16T19:58:04Z,MERGED,1,16,10,451,524,2016-01-27T18:20:10Z,MDExOlB1bGxSZXF1ZXN0NTc0MDA3MTY=
https://github.com/atom/atom,2016-09-29T19:10:51Z,MERGED,1,0,3,2,237,2016-02-09T23:12:32Z,MDExOlB1bGxSZXF1ZXN0NTg4MjQ0MTI=
https://github.com/atom/atom,2016-02-11T18:20:16Z,MERGED,1,0,2,88,746,2016-02-11T04:07:15Z,MDExOlB1bGxSZXF1ZXN0NTg5ODk3MjY=
https://github.com/atom/atom,2017-10-17T23:29:28Z,MERGED,9,44,17,493,1837,2016-04-07T22:52:17Z,MDExOlB1bGxSZXF1ZXN0NjU3MTI3Njg=
https://github.com/atom/atom,2016-10-31T17:05:35Z,MERGED,2,6,5,13,48,2016-04-20T15:48:09Z,MDExOlB1bGxSZXF1ZXN0NjcyMTEzNDE=
https://github.com/atom/atom,2018-01-21T21:39:49Z,CLOSED,1,8,4,5,350,2016-04-22T23:00:13Z,MDExOlB1bGxSZXF1ZXN0Njc1ODQxNDY=
https://github.com/atom/atom,2017-11-29T23:52:14Z,CLOSED,2,19,4,199,1058,2016-07-18T07:49:36Z,MDExOlB1bGxSZXF1ZXN0Nzc3Njk5MTg=
https://github.com/atom/atom,2016-09-08T19:55:20Z,MERGED,1,9,5,185,675,2016-08-31T06:16:37Z,MDExOlB1bGxSZXF1ZXN0ODMzOTQzOTI=
https://github.com/atom/atom,2016-09-22T03:09:15Z,MERGED,3,1,2,22,10,2016-09-15T02:58:14Z,MDExOlB1bGxSZXF1ZXN0ODUzMzg4MTU=
https://github.com/atom/atom,2016-10-01T21:52:43Z,MERGED,5,16,6,22,371,2016-09-17T18:52:23Z,MDExOlB1bGxSZXF1ZXN0ODU2ODMzMTE=
https://github.com/atom/atom,2016-09-29T18:36:54Z,MERGED,2,2,4,6,370,2016-09-27T18:41:29Z,MDExOlB1bGxSZXF1ZXN0ODY5ODc2ODg=
https://github.com/atom/atom,2021-01-27T06:54:05Z,MERGED,2,5,5,37,444,2016-09-28T09:41:57Z,MDExOlB1bGxSZXF1ZXN0ODcwODYwODY=
https://github.com/atom/atom,2016-10-26T23:35:43Z,MERGED,2,3,5,23,490,2016-10-09T20:01:22Z,MDExOlB1bGxSZXF1ZXN0ODg1OTI1MjM=
https://github.com/atom/atom,2016-11-18T08:07:59Z,CLOSED,1,5,2,7,1465,2016-10-10T11:05:46Z,MDExOlB1bGxSZXF1ZXN0ODg2NDQzMjg=
https://github.com/atom/atom,2016-10-28T03:55:06Z,CLOSED,1,0,2,22,160,2016-10-11T06:09:13Z,MDExOlB1bGxSZXF1ZXN0ODg3NzU5NzU=
https://github.com/atom/atom,2016-10-17T02:42:26Z,CLOSED,4,0,3,17,275,2016-10-14T06:48:35Z,MDExOlB1bGxSZXF1ZXN0ODkzMzI0NDc=
https://github.com/atom/atom,2016-10-25T01:29:12Z,MERGED,1,0,2,12,118,2016-10-14T13:59:10Z,MDExOlB1bGxSZXF1ZXN0ODkzODk0MzY=
https://github.com/atom/atom,2016-10-16T21:47:56Z,MERGED,4,0,3,450,217,2016-10-15T21:06:49Z,MDExOlB1bGxSZXF1ZXN0ODk1MDY1OTE=
https://github.com/atom/atom,2017-01-10T20:31:41Z,MERGED,2,0,3,80,0,2016-10-17T13:28:26Z,MDExOlB1bGxSZXF1ZXN0ODk2MjMyODU=
https://github.com/atom/atom,2021-01-25T16:58:11Z,CLOSED,2,1,5,2,0,2016-10-19T20:07:41Z,MDExOlB1bGxSZXF1ZXN0OTAwODA4OTE=
https://github.com/atom/atom,2016-12-08T18:11:35Z,MERGED,1,3,5,15,608,2016-10-21T07:40:37Z,MDExOlB1bGxSZXF1ZXN0OTAzMzYxMjg=
https://github.com/atom/atom,2016-10-28T20:26:37Z,CLOSED,1,14,7,32,1542,2016-10-27T18:13:22Z,MDExOlB1bGxSZXF1ZXN0OTEyNTI3NDg=
https://github.com/atom/atom,2016-11-02T14:31:19Z,MERGED,2,9,2,72,821,2016-10-29T02:14:40Z,MDExOlB1bGxSZXF1ZXN0OTE0NzU1MDg=
https://github.com/atom/atom,2016-11-01T16:58:02Z,MERGED,5,33,7,340,2338,2016-10-29T21:46:38Z,MDExOlB1bGxSZXF1ZXN0OTE1MDMwMjE=
https://github.com/atom/atom,2016-12-24T03:13:00Z,CLOSED,2,2,2,747,130,2016-10-31T03:14:18Z,MDExOlB1bGxSZXF1ZXN0OTE1NTE0NDY=
https://github.com/atom/atom,2017-01-18T18:46:44Z,CLOSED,5,12,5,5,0,2016-10-31T20:14:48Z,MDExOlB1bGxSZXF1ZXN0OTE2ODE3NzU=
https://github.com/atom/atom,2021-01-19T04:13:59Z,MERGED,2,0,3,3,35,2016-11-01T04:51:19Z,MDExOlB1bGxSZXF1ZXN0OTE3MzE3Mzk=
https://github.com/atom/atom,2016-11-10T22:48:41Z,MERGED,1,1,3,13,28,2016-11-10T21:24:35Z,MDExOlB1bGxSZXF1ZXN0OTMyMzM0NjM=
https://github.com/atom/atom,2016-12-15T22:37:54Z,MERGED,1,25,12,139,608,2016-11-11T11:03:20Z,MDExOlB1bGxSZXF1ZXN0OTMzMTQ3NTA=
https://github.com/atom/atom,2016-11-15T09:15:58Z,MERGED,3,1,4,117,316,2016-11-13T14:34:40Z,MDExOlB1bGxSZXF1ZXN0OTM0NzQ2MTk=
https://github.com/atom/atom,2016-12-06T13:04:30Z,MERGED,2,7,4,14,1693,2016-11-18T18:30:03Z,MDExOlB1bGxSZXF1ZXN0OTQ0MTI4ODI=
https://github.com/atom/atom,2016-11-20T05:20:51Z,MERGED,1,5,4,6,71,2016-11-20T01:35:20Z,MDExOlB1bGxSZXF1ZXN0OTQ1MDMyMDQ=
https://github.com/atom/atom,2016-11-21T19:01:03Z,MERGED,1,1,3,10,152,2016-11-21T17:46:18Z,MDExOlB1bGxSZXF1ZXN0OTQ2NjMzMjU=
https://github.com/atom/atom,2017-11-03T19:00:47Z,CLOSED,2,7,9,248,2300,2016-11-21T22:22:45Z,MDExOlB1bGxSZXF1ZXN0OTQ3MDkxMzI=
https://github.com/atom/atom,2016-12-01T08:53:43Z,MERGED,4,11,5,45,457,2016-11-30T00:36:56Z,MDExOlB1bGxSZXF1ZXN0OTU4MDU2MDg=
https://github.com/atom/atom,2016-12-01T21:24:12Z,MERGED,2,0,2,134,470,2016-12-01T05:54:20Z,MDExOlB1bGxSZXF1ZXN0OTYwMzAzOTk=
https://github.com/atom/atom,2016-12-05T14:53:54Z,MERGED,1,0,2,28,1119,2016-12-02T12:25:48Z,MDExOlB1bGxSZXF1ZXN0OTYyNzEzMTE=
https://github.com/atom/atom,2017-04-17T22:05:24Z,CLOSED,1,2,3,10,133,2016-12-14T15:04:55Z,MDExOlB1bGxSZXF1ZXN0OTc5NjkyNjE=
https://github.com/atom/atom,2016-12-16T18:25:10Z,MERGED,2,5,5,128,1002,2016-12-14T20:12:13Z,MDExOlB1bGxSZXF1ZXN0OTgwMjY3NDE=
https://github.com/atom/atom,2016-12-23T01:49:13Z,MERGED,2,2,2,49,304,2016-12-22T23:43:25Z,MDExOlB1bGxSZXF1ZXN0OTkxODY3NzA=
https://github.com/atom/atom,2017-01-28T02:13:24Z,MERGED,1,1,2,25,666,2017-01-07T07:09:10Z,MDExOlB1bGxSZXF1ZXN0MTAwNTYxMTQz
https://github.com/atom/atom,2017-02-01T15:35:40Z,CLOSED,1,2,3,34,1549,2017-01-13T19:25:23Z,MDExOlB1bGxSZXF1ZXN0MTAxNTAyMDU2
https://github.com/atom/atom,2017-01-19T19:29:15Z,MERGED,3,0,2,9,868,2017-01-18T00:23:20Z,MDExOlB1bGxSZXF1ZXN0MTAxOTc1NjIz
https://github.com/atom/atom,2017-01-23T12:36:24Z,MERGED,1,0,1,116,313,2017-01-20T14:14:07Z,MDExOlB1bGxSZXF1ZXN0MTAyNDY5MjUz
https://github.com/atom/atom,2017-05-31T01:17:08Z,MERGED,4,10,5,383,928,2017-01-25T01:03:50Z,MDExOlB1bGxSZXF1ZXN0MTAzMDM3MTEx
https://github.com/atom/atom,2017-01-26T18:37:19Z,MERGED,3,1,3,40,418,2017-01-25T19:01:36Z,MDExOlB1bGxSZXF1ZXN0MTAzMTgxODQy
https://github.com/atom/atom,2017-02-05T01:51:41Z,MERGED,2,1,4,34,1547,2017-02-01T15:39:27Z,MDExOlB1bGxSZXF1ZXN0MTA0MTYwNTk4
https://github.com/atom/atom,2017-02-20T17:54:19Z,MERGED,7,3,5,36,1547,2017-02-06T16:56:28Z,MDExOlB1bGxSZXF1ZXN0MTA0ODM3OTUy
https://github.com/atom/atom,2017-03-29T21:38:48Z,MERGED,1,5,7,10,897,2017-02-07T03:43:40Z,MDExOlB1bGxSZXF1ZXN0MTA0OTMxNTk3
https://github.com/atom/atom,2017-02-17T10:10:00Z,MERGED,7,25,10,53,837,2017-02-15T16:24:42Z,MDExOlB1bGxSZXF1ZXN0MTA2MzQ2MDE1
https://github.com/atom/atom,2017-03-02T21:05:51Z,CLOSED,1,2,3,4,430,2017-02-16T23:01:27Z,MDExOlB1bGxSZXF1ZXN0MTA2NjMzNjc3
https://github.com/atom/atom,2017-03-03T21:03:36Z,MERGED,4,0,3,6403,554,2017-03-03T01:22:23Z,MDExOlB1bGxSZXF1ZXN0MTA4ODg4NTc1
https://github.com/atom/atom,2017-05-08T16:33:24Z,MERGED,5,33,11,17,1782,2017-03-07T08:28:50Z,MDExOlB1bGxSZXF1ZXN0MTA5NDI4MzUz
https://github.com/atom/atom,2017-03-27T17:56:38Z,MERGED,1,6,4,354,3694,2017-03-09T00:03:24Z,MDExOlB1bGxSZXF1ZXN0MTA5ODEyNjgz
https://github.com/atom/atom,2017-03-30T20:16:26Z,MERGED,21,12,6,2063,4190,2017-03-10T18:58:09Z,MDExOlB1bGxSZXF1ZXN0MTEwMTg4MTQy
https://github.com/atom/atom,2020-04-04T19:03:57Z,CLOSED,2,0,2,10,999,2017-03-11T19:38:02Z,MDExOlB1bGxSZXF1ZXN0MTEwMjcxMzQ3
https://github.com/atom/atom,2017-03-20T21:19:44Z,CLOSED,3,2,4,24,364,2017-03-16T19:18:24Z,MDExOlB1bGxSZXF1ZXN0MTExMTQ1MzAy
https://github.com/atom/atom,2017-03-31T19:57:51Z,MERGED,3,1,3,77,694,2017-03-18T01:15:47Z,MDExOlB1bGxSZXF1ZXN0MTExMzkwNTQw
https://github.com/atom/atom,2017-04-03T21:42:11Z,MERGED,1,0,5,29,802,2017-03-31T21:23:28Z,MDExOlB1bGxSZXF1ZXN0MTEzNzM1NjIw
https://github.com/atom/atom,2017-04-04T17:20:25Z,MERGED,1,0,4,31,59,2017-03-31T23:49:54Z,MDExOlB1bGxSZXF1ZXN0MTEzNzUxNDEy
